Day,Cath Room 1 Proc 1,Cath Room 1 Proc 2,Cath Room 1 Proc 3,Cath Room 1 Proc 4,Cath Room 1 Proc 5,Cath Room 1 Proc 6,Cath Room 1 Proc 7,Cath Room 1 Proc 8,Cath Room 1 Proc 9,Cath Room 2 Proc 1,Cath Room 2 Proc 2,Cath Room 2 Proc 3,Cath Room 2 Proc 4,Cath Room 2 Proc 5,Cath Room 2 Proc 6,Cath Room 2 Proc 7,Cath Room 2 Proc 8,Cath Room 2 Proc 9,Cath Room 3 Proc 1,Cath Room 3 Proc 2,Cath Room 3 Proc 3,Cath Room 3 Proc 4,Cath Room 3 Proc 5,Cath Room 3 Proc 6,Cath Room 3 Proc 7,Cath Room 3 Proc 8,Cath Room 3 Proc 9,Cath Room 4 Proc 1,Cath Room 4 Proc 2,Cath Room 4 Proc 3,Cath Room 4 Proc 4,Cath Room 4 Proc 5,Cath Room 4 Proc 6,Cath Room 4 Proc 7,Cath Room 4 Proc 8,Cath Room 4 Proc 9,Cath Room 5 Proc 1,Cath Room 5 Proc 2,Cath Room 5 Proc 3,Cath Room 5 Proc 4,Cath Room 5 Proc 5,Cath Room 5 Proc 6,Cath Room 5 Proc 7,Cath Room 5 Proc 8,Cath Room 5 Proc 9,EP Room 1 Proc 1,EP Room 1 Proc 2,EP Room 1 Proc 3,EP Room 1 Proc 4,EP Room 1 Proc 5,EP Room 1 Proc 6,EP Room 1 Proc 7,EP Room 2 Proc 1,EP Room 2 Proc 2,EP Room 2 Proc 3,EP Room 2 Proc 4,EP Room 2 Proc 5,EP Room 2 Proc 6,EP Room 2 Proc 7,EP Room 3 Proc 1,EP Room 3 Proc 2,EP Room 3 Proc 3,EP Room 3 Proc 4,EP Room 3 Proc 5,EP Room 3 Proc 6,EP Room 3 Proc 7,Overflow Proc 1,Overflow Proc 2,Overflow Proc 3,Overflow Proc 4,Overflow Proc 5,Overflow Proc 6
59,"(1184, 72.15)","(990, 72.38)","(1979, 76.83)","(1323, 85.04)","(2939, 93.05)","(1207, 96.0)","(1311, 100.31)",0.0,0.0,"(2935, 101.53)","(1174, 108.2)","(2933, 113.03)","(999, 113.68)","(2749, 118.54)",0.0,0.0,0.0,0.0,"(2466, 134.5)","(1175, 137.92)","(2391, 145.95)","(2403, 149.31)",0.0,0.0,0.0,0.0,0.0,"(1955, 191.72)","(979, 213.38)","(1639, 85.84)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2276, 42.9)","(2130, 329.92)","(2334, 159.73)",0.0,0.0,0.0,0.0,"(2136, 331.52)","(75, 228.57)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,"(386, 63.82)","(2705, 68.0)","(2, 77.17)","(2689, 78.32)","(32, 82.87)","(295, 84.37)","(327, 85.47)","(445, 90.08)",0.0,"(347, 92.92)","(2815, 97.16)","(1609, 101.73)","(1695, 114.23)","(23, 116.65)",0.0,0.0,0.0,0.0,"(2851, 127.32)","(1653, 135.02)","(1658, 162.34)","(29, 190.71)",0.0,0.0,0.0,0.0,0.0,"(2856, 232.38)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2015, 67.8)","(2111, 309.68)","(2021, 138.8)",0.0,0.0,0.0,0.0,"(960, 143.86)","(3183, 143.86)","(3294, 143.86)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"(2684, 68.0)","(1579, 81.67)","(549, 86.02)","(1553, 87.22)","(1124, 89.41)","(480, 91.13)","(991, 91.58)",0.0,0.0,"(1010, 95.97)","(483, 105.66)","(993, 106.06)","(2414, 108.51)","(1765, 112.69)","(1720, 97.4)",0.0,0.0,0.0,"(1752, 114.4)","(968, 115.74)","(1763, 117.16)","(2504, 118.01)","(2455, 125.24)",0.0,0.0,0.0,0.0,"(1711, 125.68)","(1089, 126.96)","(498, 139.23)","(997, 141.04)",0.0,0.0,0.0,0.0,0.0,"(2487, 171.28)","(1120, 115.71)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(889, 72.93)","(3112, 72.93)","(3223, 72.93)","(2151, 296.45)","(942, 105.73)",0.0,0.0,"(2143, 316.17)","(3165, 105.73)","(3276, 105.73)",0.0,0.0,0.0,0.0,"(2348, 173.27)","(2563, 228.73)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,"(1326, 93.23)","(1700, 99.48)","(1699, 101.12)","(2770, 104.59)","(1027, 112.47)","(136, 112.69)",0.0,0.0,0.0,"(1703, 123.08)","(1210, 136.04)","(198, 141.85)","(2519, 147.24)",0.0,0.0,0.0,0.0,0.0,"(2768, 151.91)","(1607, 236.48)","(3138, 157.3)",0.0,0.0,0.0,0.0,0.0,0.0,"(3249, 157.3)","(2291, 188.17)","(2992, 190.5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(3011, 79.77)","(3004, 203.16)","(907, 242.73)",0.0,0.0,0.0,0.0,"(3130, 242.73)","(3241, 242.73)",0.0,0.0,0.0,0.0,0.0,"(3066, 354.26)","(915, 157.3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"(2674, 73.02)","(2668, 80.0)","(1980, 88.86)","(314, 90.05)","(361, 99.44)","(2797, 103.54)",0.0,0.0,0.0,"(2840, 108.4)","(1847, 109.13)","(2864, 109.74)","(2807, 115.28)","(1133, 115.31)",0.0,0.0,0.0,0.0,"(2835, 119.9)","(1240, 127.29)","(1314, 129.5)","(1063, 135.62)",0.0,0.0,0.0,0.0,0.0,"(1920, 142.28)","(407, 153.69)","(291, 156.81)","(1975, 166.18)",0.0,0.0,0.0,0.0,0.0,"(1960, 177.13)","(1108, 185.22)","(1143, 167.46)",0.0,0.0,0.0,0.0,0.0,0.0,"(2609, 167.53)","(2274, 121.2)","(2617, 187.12)",0.0,0.0,0.0,0.0,"(2347, 216.89)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,"(1085, 64.88)","(2446, 92.15)","(2470, 92.24)","(794, 95.39)","(835, 100.03)","(680, 114.53)",0.0,0.0,0.0,"(2205, 116.36)","(611, 117.19)","(713, 126.92)","(708, 128.75)","(1144, 129.84)",0.0,0.0,0.0,0.0,"(1577, 136.88)","(2452, 147.62)","(1916, 156.44)","(614, 163.18)",0.0,0.0,0.0,0.0,0.0,"(1139, 175.52)","(1047, 177.24)","(1067, 184.03)",0.0,0.0,0.0,0.0,0.0,0.0,"(1019, 196.48)","(1321, 217.01)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2153, 215.83)","(2094, 279.98)",0.0,0.0,0.0,0.0,0.0,"(3019, 158.66)","(2968, 165.87)","(2287, 205.12)",0.0,0.0,0.0,0.0,"(3013, 218.23)","(109, 271.51)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,"(1544, 82.18)","(26, 86.88)","(1605, 88.01)","(2903, 92.97)","(1554, 93.56)","(253, 94.19)","(2897, 85.87)",0.0,0.0,"(297, 104.1)","(1615, 109.45)","(255, 113.43)","(439, 130.68)","(209, 138.95)",0.0,0.0,0.0,0.0,"(213, 176.32)","(620, 178.48)","(1791, 210.0)",0.0,0.0,0.0,0.0,0.0,0.0,"(260, 217.91)","(292, 115.86)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(881, 174.93)","(3104, 174.93)","(3215, 174.93)","(2573, 104.67)",0.0,0.0,0.0,"(2098, 302.49)","(2126, 319.08)",0.0,0.0,0.0,0.0,0.0,"(933, 110.13)","(3156, 110.13)","(3267, 110.13)","(2600, 186.3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,"(2718, 66.88)","(524, 76.87)","(1584, 78.38)","(501, 94.97)","(519, 99.52)","(617, 102.25)","(526, 102.85)",0.0,0.0,"(1901, 109.23)","(693, 110.07)","(1617, 132.4)","(1690, 132.61)","(1743, 137.22)",0.0,0.0,0.0,0.0,"(612, 139.08)","(1687, 140.96)","(1182, 156.53)","(1832, 158.99)",0.0,0.0,0.0,0.0,0.0,"(2443, 238.72)","(2565, 173.14)","(951, 182.24)",0.0,0.0,0.0,0.0,0.0,0.0,"(3174, 182.24)","(3285, 182.24)","(689, 81.38)",0.0,0.0,0.0,0.0,0.0,0.0,"(920, 180.56)","(3143, 180.56)","(3254, 180.56)",0.0,0.0,0.0,0.0,"(946, 189.69)","(3169, 189.69)","(3280, 189.69)",0.0,0.0,0.0,0.0,"(2047, 314.83)","(2551, 172.8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"(1781, 86.4)","(1565, 91.95)","(1597, 108.68)","(664, 112.09)","(1073, 115.15)","(2763, 116.68)",0.0,0.0,0.0,"(1753, 143.85)","(2798, 148.7)","(188, 152.1)","(1206, 154.18)",0.0,0.0,0.0,0.0,0.0,"(178, 163.47)","(2438, 165.0)","(2779, 191.17)",0.0,0.0,0.0,0.0,0.0,0.0,"(1043, 228.35)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2259, 151.4)","(3015, 275.69)","(2300, 59.73)","(2332, 63.5)",0.0,0.0,0.0,"(2076, 156.7)","(2975, 158.7)","(2275, 182.95)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,"(378, 79.53)","(1616, 89.02)","(455, 96.77)","(1767, 100.58)","(426, 101.74)","(1414, 102.62)",0.0,0.0,0.0,"(1682, 108.22)","(1498, 114.78)","(1008, 137.65)","(30, 138.21)","(1051, 107.2)",0.0,0.0,0.0,0.0,"(1656, 139.02)","(1088, 144.27)","(3048, 154.29)","(1803, 156.99)",0.0,0.0,0.0,0.0,0.0,"(1070, 162.36)","(1932, 190.64)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2892, 466.72)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2301, 75.4)","(901, 205.64)","(3124, 205.64)","(2244, 55.77)","(858, 83.07)",0.0,0.0,"(3235, 205.64)","(3081, 83.07)","(3192, 83.07)","(2640, 141.37)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,"(607, 66.37)","(748, 70.0)","(687, 71.04)","(716, 81.72)","(643, 93.76)","(1324, 99.14)","(756, 106.91)",0.0,0.0,"(2510, 108.64)","(832, 111.14)","(742, 112.27)","(11, 115.72)","(815, 128.4)",0.0,0.0,0.0,0.0,"(2936, 132.61)","(1214, 137.1)","(2517, 152.54)","(382, 160.07)",0.0,0.0,0.0,0.0,0.0,"(1837, 167.68)","(2393, 182.08)","(1824, 196.67)",0.0,0.0,0.0,0.0,0.0,0.0,"(1142, 229.75)","(2918, 247.09)","(670, 119.37)",0.0,0.0,0.0,0.0,0.0,0.0,"(114, 119.97)","(2971, 181.22)","(2230, 244.78)","(107, 67.7)",0.0,0.0,0.0,"(2977, 262.83)","(112, 76.13)","(97, 214.36)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,"(1558, 87.86)","(270, 89.86)","(562, 90.93)","(1744, 96.15)","(2741, 99.13)","(580, 106.28)",0.0,0.0,0.0,"(393, 107.93)","(402, 109.0)","(2894, 112.23)","(2823, 115.12)","(1737, 117.51)",0.0,0.0,0.0,0.0,"(630, 117.99)","(598, 133.27)","(720, 155.31)","(696, 158.26)",0.0,0.0,0.0,0.0,0.0,"(417, 169.14)","(2738, 180.83)","(469, 183.76)",0.0,0.0,0.0,0.0,0.0,0.0,"(274, 185.77)","(224, 232.85)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(101, 83.6)","(953, 326.86)","(2604, 88.53)",0.0,0.0,0.0,0.0,"(3176, 326.86)","(2591, 256.12)",0.0,0.0,0.0,0.0,0.0,"(3287, 326.86)","(2601, 297.22)",0.0,0.0,0.0,0.0,0.0,"(1886, 469.5)","(87, 307.84)",0.0,0.0,0.0,0.0
71,"(2708, 32.0)","(603, 48.0)","(2506, 79.0)","(2703, 81.16)","(2691, 82.32)","(479, 84.78)","(2383, 90.28)","(1560, 91.12)",0.0,"(2170, 94.74)","(608, 97.9)","(551, 99.03)","(1416, 99.49)","(1377, 102.2)","(2203, 106.63)",0.0,0.0,0.0,"(1353, 109.92)","(633, 139.49)","(1948, 140.49)","(2490, 144.36)",0.0,0.0,0.0,0.0,0.0,"(1842, 154.72)","(1879, 156.21)","(1889, 162.72)","(544, 124.81)",0.0,0.0,0.0,0.0,0.0,"(2165, 238.42)","(1504, 125.99)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2645, 174.06)","(2576, 62.6)","(949, 74.53)","(3172, 74.53)","(3283, 74.53)","(959, 75.93)","(3182, 75.93)","(3293, 75.93)","(2643, 94.1)","(2535, 103.1)","(2537, 142.83)","(2314, 207.38)",0.0,0.0,"(90, 330.05)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,"(1430, 81.14)","(2707, 81.56)","(1417, 92.81)","(797, 95.94)","(148, 105.34)","(1507, 107.15)",0.0,0.0,0.0,"(200, 109.54)","(1016, 111.97)","(1192, 122.92)","(1318, 137.64)","(822, 150.48)",0.0,0.0,0.0,0.0,"(1064, 159.09)","(1394, 161.36)","(168, 164.33)",0.0,0.0,0.0,0.0,0.0,0.0,"(2752, 168.22)","(2775, 186.36)","(1280, 189.33)",0.0,0.0,0.0,0.0,0.0,0.0,"(1050, 191.4)","(195, 208.09)","(2744, 212.72)",0.0,0.0,0.0,0.0,0.0,0.0,"(2071, 193.55)","(2993, 271.71)",0.0,0.0,0.0,0.0,0.0,"(2367, 273.54)","(958, 332.68)",0.0,0.0,0.0,0.0,0.0,"(3181, 332.68)","(3012, 202.1)",0.0,0.0,0.0,0.0,0.0,"(3292, 332.68)","(2155, 416.47)","(1187, 634.8)",0.0,0.0,0.0
73,"(1918, 72.4)","(1805, 81.97)","(396, 82.67)","(451, 88.62)","(357, 91.83)","(1573, 96.25)","(374, 103.11)",0.0,0.0,"(390, 110.32)","(1895, 110.63)","(1126, 121.53)","(400, 122.96)","(2803, 127.48)",0.0,0.0,0.0,0.0,"(1021, 128.0)","(2867, 131.06)","(1062, 145.38)","(2846, 170.54)",0.0,0.0,0.0,0.0,0.0,"(824, 180.23)","(2186, 189.6)","(948, 142.13)",0.0,0.0,0.0,0.0,0.0,0.0,"(1203, 275.24)","(3171, 142.13)","(3282, 142.13)",0.0,0.0,0.0,0.0,0.0,0.0,"(2322, 222.79)","(2558, 282.58)","(910, 103.17)",0.0,0.0,0.0,0.0,"(952, 366.35)","(3133, 103.17)","(3244, 103.17)",0.0,0.0,0.0,0.0,"(3175, 366.35)","(88, 127.1)",0.0,0.0,0.0,0.0,0.0,"(3286, 366.35)","(2623, 151.57)","(2265, 184.98)",0.0,0.0,0.0
74,"(694, 76.58)","(813, 77.65)","(2420, 82.73)","(2445, 82.82)","(640, 83.24)","(2475, 87.97)","(2481, 101.43)",0.0,0.0,"(1100, 106.05)","(2464, 106.32)","(807, 107.31)","(774, 126.64)","(1265, 126.81)",0.0,0.0,0.0,0.0,"(1170, 127.92)","(839, 128.76)","(1109, 133.31)","(743, 142.92)",0.0,0.0,0.0,0.0,0.0,"(1102, 148.61)","(2512, 162.11)","(582, 188.88)","(659, 109.09)",0.0,0.0,0.0,0.0,0.0,"(1155, 190.21)","(1199, 202.99)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2158, 171.09)","(2974, 240.71)","(103, 160.5)",0.0,0.0,0.0,0.0,"(2083, 273.63)","(2256, 171.45)","(2987, 175.0)",0.0,0.0,0.0,0.0,"(113, 182.65)","(3017, 201.76)",0.0,0.0,0.0,0.0,0.0,"(1106, 266.92)",0.0,0.0,0.0,0.0,0.0
75,"(2910, 60.0)","(1890, 69.46)","(301, 77.0)","(570, 92.16)","(336, 92.87)","(233, 99.01)","(2909, 102.71)",0.0,0.0,"(2899, 103.06)","(353, 110.74)","(348, 114.19)","(239, 129.87)","(214, 132.14)",0.0,0.0,0.0,0.0,"(2914, 133.03)","(848, 138.32)","(2812, 167.0)","(2606, 171.12)",0.0,0.0,0.0,0.0,0.0,"(2850, 379.84)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(856, 229.98)","(3079, 229.98)","(1996, 100.37)",0.0,0.0,0.0,0.0,"(3190, 229.98)","(2159, 260.64)","(60, 105.3)",0.0,0.0,0.0,0.0,"(2160, 314.04)","(94, 152.7)",0.0,0.0,0.0,0.0,0.0,"(872, 393.5)","(3095, 393.5)","(3206, 393.5)",0.0,0.0,0.0
